offline_datapoint_17 1675676527 0,554
offline_datapoint_6 1675676527 13,664
offline_datapoint_7 1675676527 13,664
offline_datapoint_15 1675676527 0,000
offline_datapoint_19 1675676527 0,000
offline_datapoint_3 1675676527 0,000
offline_datapoint_0 1675676527 0,006
offline_datapoint_2 1675676527 0,006
offline_datapoint_11 1675676527 0,000
offline_datapoint_10 1675676530 39,502
offline_datapoint_20 1675676532 3429335040,000
offline_datapoint_14 1675676532 1410,000
offline_datapoint_18 1675676530 0,000
offline_datapoint_16 1675676530 0,000
offline_datapoint_5 1675676530 84,315
offline_datapoint_21 1675676530 0,000
offline_datapoint_1 1675676530 12,616
offline_datapoint_8 1675676530 117,531
offline_datapoint_9 1675676532 0,000
offline_datapoint_12 1675676532 173,000
offline_datapoint_13 1675676530 0,167
offline_datapoint_4 1675676530 0,000
offline_datapoint_17 1675676530 0,167
offline_datapoint_6 1675676530 2,003
offline_datapoint_7 1675676530 2,003
offline_datapoint_15 1675676530 0,000
offline_datapoint_19 1675676530 0,001
offline_datapoint_3 1675676530 0,001
offline_datapoint_0 1675676530 0,002
offline_datapoint_2 1675676530 0,002
offline_datapoint_11 1675676530 0,000
offline_datapoint_10 1675676533 39,498
offline_datapoint_20 1675676535 3428962304,000
offline_datapoint_14 1675676535 1409,000
offline_datapoint_18 1675676533 0,000
offline_datapoint_16 1675676533 0,000
offline_datapoint_5 1675676533 2885,848
offline_datapoint_21 1675676533 0,000
offline_datapoint_1 1675676533 11,925
offline_datapoint_8 1675676533 0,000
offline_datapoint_9 1675676535 0,000
offline_datapoint_12 1675676535 173,000
offline_datapoint_13 1675676533 0,152
offline_datapoint_4 1675676533 0,000
offline_datapoint_17 1675676533 0,152
offline_datapoint_6 1675676533 2,002
offline_datapoint_7 1675676533 2,002
offline_datapoint_15 1675676533 0,000
offline_datapoint_19 1675676533 0,001
offline_datapoint_3 1675676533 0,001
offline_datapoint_0 1675676533 0,002
offline_datapoint_2 1675676533 0,002
offline_datapoint_11 1675676533 0,000
offline_datapoint_10 1675676536 39,508
offline_datapoint_20 1675676538 3429879808,000
offline_datapoint_14 1675676538 1419,000
offline_datapoint_18 1675676536 0,000
offline_datapoint_16 1675676536 0,000
