172 1675676595 2,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676596 2,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676592 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676593 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676594 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676595 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676596 0,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676597 2,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676598 2,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676599 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676600 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676601 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676597 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676598 0,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676602 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676603 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676604 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676605 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676606 0,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676604 0,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676605 0,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676606 0,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676607 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676608 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676609 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676610 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676611 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676612 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676613 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676614 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676615 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676616 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676617 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676618 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676619 5,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676620 5,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676621 5,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676607 0,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676608 0,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676619 1,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676620 1,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676621 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676622 5,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676623 5,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676624 6,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676625 6,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676626 6,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676622 1,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676623 1,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676624 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676625 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676626 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676627 6,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676628 6,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676629 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676630 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676631 2,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676627 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676628 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676629 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676630 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676631 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676632 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676633 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676634 3,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676635 3,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676636 3,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676632 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676633 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676634 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676635 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676636 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676637 3,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676638 3,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676639 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676640 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676641 1,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676637 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676638 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676639 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676640 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676641 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676642 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676643 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676644 3,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676645 3,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676646 3,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676642 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676643 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676644 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676645 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676646 1,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676647 3,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676648 3,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676649 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676650 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676651 3,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676647 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676648 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676649 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676650 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676651 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676652 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676653 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676654 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676655 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676656 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676657 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676658 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676659 2,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676660 2,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676661 2,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676652 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676653 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676654 1,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676655 1,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676656 1,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676657 1,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676658 1,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676659 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676660 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676661 0,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676662 2,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676663 2,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676664 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676665 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676666 0,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676662 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676663 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676664 0,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676665 0,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676666 0,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676667 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676668 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676669 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676670 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676671 1,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676667 0,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676668 0,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676672 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676673 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676674 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676675 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676676 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676677 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676678 1,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676679 2,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676680 2,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676681 2,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676679 0,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676680 0,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676681 0,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676682 2,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676683 2,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676684 4,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676685 4,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676686 4,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676682 0,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676683 0,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676684 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676685 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676686 0,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676687 4,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676688 4,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676689 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676690 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676691 2,000000 -1,000000 -101,000000 0,000000 0,000000
183 1675676687 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676688 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676689 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676690 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676691 0,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676692 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676693 2,000000 -1,000000 -101,000000 0,000000 0,000000
172 1675676694 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676695 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676696 2,600000 -1,000000 -101,000000 0,000000 0,000000
183 1675676692 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676693 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676694 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676695 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676696 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676697 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676698 2,600000 -1,000000 -101,000000 0,000000 0,000000
172 1675676699 4,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676700 4,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676701 4,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676697 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676698 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676699 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676700 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676701 0,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676702 4,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676703 4,400000 -1,000000 -101,000000 0,000000 0,000000
172 1675676704 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676705 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676706 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676702 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676703 0,400000 -1,000000 -101,000000 0,000000 0,000000
183 1675676704 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676705 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676706 1,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676707 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676708 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676709 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676710 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676711 3,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676707 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676708 1,200000 -1,000000 -101,000000 0,000000 0,000000
183 1675676709 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676710 0,800000 -1,000000 -101,000000 0,000000 0,000000
183 1675676711 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676712 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676713 3,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676714 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676715 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676716 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676717 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676718 0,800000 -1,000000 -101,000000 0,000000 0,000000
172 1675676719 2,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676720 2,200000 -1,000000 -101,000000 0,000000 0,000000
172 1675676721 2,200000 -1,000000 -101,000000 0,000000 0,000000
