offline_datapoint_17 1675561061 11,582
offline_datapoint_7 1675561061 1974,013
offline_datapoint_16 1675561063 0,000
offline_datapoint_20 1675561063 231,000
offline_datapoint_10 1675561061 0,169
offline_datapoint_2 1675561061 0,000
offline_datapoint_15 1675561061 0,169
offline_datapoint_8 1675561061 2,334
offline_datapoint_14 1675561061 2,334
offline_datapoint_18 1675561061 0,000
offline_datapoint_12 1675561061 0,001
offline_datapoint_9 1675561061 0,001
offline_datapoint_21 1675561061 0,002
offline_datapoint_13 1675561061 0,002
offline_datapoint_0 1675561061 0,000
offline_datapoint_4 1675561064 68,518
offline_datapoint_5 1675561066 7636066304,000
offline_datapoint_22 1675561066 1033,000
offline_datapoint_3 1675561064 0,000
offline_datapoint_1 1675561064 0,000
offline_datapoint_11 1675561064 1825,295
offline_datapoint_6 1675561064 7,987
offline_datapoint_19 1675561064 3,880
offline_datapoint_17 1675561064 18,353
offline_datapoint_7 1675561064 173,050
offline_datapoint_16 1675561066 0,000
offline_datapoint_20 1675561066 231,000
offline_datapoint_10 1675561064 0,366
offline_datapoint_2 1675561064 6,061
offline_datapoint_15 1675561064 6,426
offline_datapoint_8 1675561064 8,985
offline_datapoint_14 1675561064 16,972
offline_datapoint_18 1675561064 7,987
offline_datapoint_12 1675561064 0,000
offline_datapoint_9 1675561064 0,004
offline_datapoint_21 1675561064 0,064
offline_datapoint_13 1675561064 0,004
offline_datapoint_0 1675561064 0,061
offline_datapoint_4 1675561067 68,504
offline_datapoint_5 1675561069 7634546688,000
offline_datapoint_22 1675561069 1030,000
offline_datapoint_3 1675561067 53,579
offline_datapoint_1 1675561067 0,000
offline_datapoint_11 1675561067 583,710
offline_datapoint_6 1675561067 0,333
offline_datapoint_19 1675561067 2,822
offline_datapoint_17 1675561067 14,890
offline_datapoint_7 1675561067 257,621
offline_datapoint_16 1675561069 0,000
offline_datapoint_20 1675561069 231,000
offline_datapoint_10 1675561067 0,077
offline_datapoint_2 1675561067 0,889
offline_datapoint_15 1675561067 0,966
offline_datapoint_8 1675561067 0,667
offline_datapoint_14 1675561067 1,000
offline_datapoint_18 1675561067 0,333
offline_datapoint_12 1675561067 0,001
offline_datapoint_9 1675561067 0,010
offline_datapoint_21 1675561067 0,010
offline_datapoint_13 1675561067 0,001
offline_datapoint_0 1675561067 0,009
offline_datapoint_4 1675561070 68,357
offline_datapoint_5 1675561072 7618088960,000
offline_datapoint_22 1675561072 1034,000
offline_datapoint_3 1675561070 5,332
offline_datapoint_1 1675561070 0,000
offline_datapoint_11 1675561070 268,952
offline_datapoint_6 1675561070 8,655
offline_datapoint_19 1675561070 1,332
offline_datapoint_17 1675561070 10,633
offline_datapoint_7 1675561070 131,821
offline_datapoint_16 1675561072 0,000
offline_datapoint_20 1675561072 230,000
offline_datapoint_10 1675561070 0,164
offline_datapoint_2 1675561070 9,432
offline_datapoint_15 1675561070 9,596
offline_datapoint_8 1675561070 2,996
offline_datapoint_14 1675561070 11,651
offline_datapoint_18 1675561070 8,655
offline_datapoint_12 1675561070 0,001
offline_datapoint_9 1675561070 0,008
offline_datapoint_21 1675561070 0,096
offline_datapoint_13 1675561070 0,002
offline_datapoint_0 1675561070 0,094
offline_datapoint_4 1675561073 68,304
offline_datapoint_5 1675561075 7612182528,000
offline_datapoint_22 1675561075 1038,000
offline_datapoint_3 1675561073 70,571
offline_datapoint_1 1675561073 0,000
offline_datapoint_11 1675561073 294,266
offline_datapoint_6 1675561073 29,322
offline_datapoint_19 1675561073 2,330
offline_datapoint_17 1675561073 12,390
offline_datapoint_7 1675561073 215,253
offline_datapoint_16 1675561075 0,000
offline_datapoint_20 1675561075 230,000
offline_datapoint_10 1675561073 0,118
offline_datapoint_2 1675561073 32,259
offline_datapoint_15 1675561073 32,378
offline_datapoint_8 1675561073 1,666
offline_datapoint_14 1675561073 30,989
offline_datapoint_18 1675561073 29,322
offline_datapoint_12 1675561073 0,001
offline_datapoint_9 1675561073 0,010
offline_datapoint_21 1675561073 0,324
offline_datapoint_13 1675561073 0,001
offline_datapoint_0 1675561073 0,323
offline_datapoint_4 1675561076 68,298
offline_datapoint_5 1675561078 7611580416,000
offline_datapoint_22 1675561078 1041,000
offline_datapoint_3 1675561076 287,227
offline_datapoint_1 1675561076 0,000
offline_datapoint_11 1675561076 918,326
offline_datapoint_6 1675561076 0,000
offline_datapoint_19 1675561076 0,640
offline_datapoint_17 1675561076 15,777
offline_datapoint_7 1675561076 997,396
offline_datapoint_16 1675561078 0,000
offline_datapoint_20 1675561078 230,000
offline_datapoint_10 1675561076 0,103
offline_datapoint_2 1675561076 0,000
offline_datapoint_15 1675561076 0,103
offline_datapoint_8 1675561076 1,003
offline_datapoint_14 1675561076 1,003
offline_datapoint_18 1675561076 0,000
offline_datapoint_12 1675561076 0,001
offline_datapoint_9 1675561076 0,001
offline_datapoint_21 1675561076 0,001
offline_datapoint_13 1675561076 0,001
offline_datapoint_0 1675561076 0,000
offline_datapoint_4 1675561079 68,365
offline_datapoint_5 1675561081 7619047424,000
offline_datapoint_22 1675561081 1041,000
offline_datapoint_3 1675561079 0,000
offline_datapoint_1 1675561079 0,000
offline_datapoint_11 1675561079 793,702
offline_datapoint_6 1675561079 9,989
offline_datapoint_19 1675561079 6,641
offline_datapoint_17 1675561079 20,632
offline_datapoint_7 1675561079 136,848
offline_datapoint_16 1675561081 0,000
offline_datapoint_20 1675561081 229,000
offline_datapoint_10 1675561079 0,482
offline_datapoint_2 1675561079 10,687
offline_datapoint_15 1675561079 11,169
offline_datapoint_8 1675561079 12,653
offline_datapoint_14 1675561079 22,642
offline_datapoint_18 1675561079 9,989
offline_datapoint_12 1675561079 0,000
offline_datapoint_9 1675561079 0,005
offline_datapoint_21 1675561079 0,112
offline_datapoint_13 1675561079 0,005
offline_datapoint_0 1675561079 0,107
